timelst,entropy_for_whole_project,NumEliteUser,NumPeripheralUser,RatioEliteUser,ProjectAge,NumOpenIssue,NumOpenPull,IssueAvgEvent,UserAvgEvent,entropy_for_peripheral_developer,entropy_for_whole_project_standard,NumEliteUser_standard,NumPeripheralUser_standard,RatioEliteUser_standard,projectAge_standard,NumOpenIssue_standard,NumOpenPull_standard,IssueAvgEvent_standard,UserAvgEvent_standard,entropy_for_peripheral_developer_standard
2018-08-26,204.2827596445784,271,3142,0.0793790275336848,4990,1854,8161,2.5454545454545454,1.853658536585366,72.02656896786934,-1.2483003466890643,0.5806195241050307,0.3998484821275791,0.3715181031382111,-0.1558112989545507,-0.4125163399091425,-0.1247454930518392,-1.263203115201097,-1.8171647662661103,-1.385098234373494
2018-08-27,1051.9974739169509,271,3147,0.0792629423808131,4991,1856,8161,3.403669724770642,2.8264462809917354,290.335571081383,-0.5042525020741139,0.5806195241050307,0.4042630709498949,0.3574775931118148,-0.1542686128262878,-0.4116280217842177,-0.1247454930518392,-0.4722661381903904,-1.0880536982480011,-0.2336556878329019
2018-08-28,966.2376073626118,271,3143,0.0793557833089311,4992,1853,8165,3.56,2.953271028037383,240.4592347856517,-0.5795248110123774,0.5806195241050307,0.4007313998920422,0.3687067119944119,-0.1527259266980249,-0.412960498971605,-0.1240527638146753,-0.3281910876841833,-0.9929976828928664,-0.4967219614197793
2018-08-29,987.5376679632864,270,3148,0.078970459198596,4993,1853,8175,3.954954954954955,2.853211009174312,273.7393282627212,-0.560829530733206,0.569690066501598,0.4051459887143581,0.3221017250452865,-0.151183240569762,-0.412960498971605,-0.1223209407217654,0.0358020991718311,-1.0679933514121955,-0.3211904202952383
2018-08-30,1078.1189273243,268,3146,0.0784773060029282,4994,1862,8180,3.7083333333333335,2.9609375,288.48556593201687,-0.4813254361889471,0.5478311512947327,0.4033801531854318,0.2624548002057559,-0.1496405544414992,-0.4089630674094431,-0.1214550291753105,-0.1914860735057097,-0.9872516097204443,-0.243413300298153
2018-08-31,4816.381758467191,268,3138,0.0786615791018491,4995,1852,8184,3.1497504159733776,8.607142857142858,606.1742129358606,2.7997859510346155,0.5478311512947327,0.3963168110697264,0.2847426486427885,-0.1480978683132363,-0.4134046580340674,-0.1207622999381466,-0.7062799092644458,3.244617923862305,1.4321943071377354
2018-09-01,937.21443697177,269,3145,0.0787701317715959,4996,1875,8197,2.5785714285714287,3.835294117647059,135.7624495897556,-0.6049987434682199,0.5587606088981654,0.4024972354209686,0.2978721041353168,-0.1465551821849734,-0.4031889995974316,-0.1185109299173638,-1.232682369295207,-0.331915344448747,-1.0489315899439051
2018-09-02,525.0265220209928,269,3141,0.0788625036646144,4997,1866,8198,2.506666666666667,2.950819672131148,102.39296612387766,-0.9667802774347484,0.5587606088981654,0.3989655643631159,0.3090444931790475,-0.1450124960567105,-0.4071864311595934,-0.1183377476080728,-1.298950289490871,-0.9948349909111516,-1.2249346069826432
2018-09-03,893.4111814953228,269,3139,0.0789087709005573,4998,1867,8200,2.889830508474576,3.217821782178218,200.35385889534075,-0.6434453072421463,0.5587606088981654,0.3971997288341896,0.3146405196654652,-0.1434698099284476,-0.406742272097131,-0.1179913829894908,-0.9458238731288808,-0.7947150832140157,-0.7082525703183337
2018-09-04,2004.536347766092,272,3138,0.079742011140428,4999,1879,8204,3.5885416666666665,4.056962025316456,366.0017696264127,0.3318005757679297,0.5915489817084634,0.3963168110697264,0.4154210041020295,-0.1419271238001848,-0.4014123633475819,-0.1172986537523269,-0.3018868925402918,-0.1657737315064495,0.16543587273606
